,aeronave_ano_fabricacao,aeronave_nivel_dano,aeronave_fatalidades_total,fator_area,ocorrencia_classificacao,ocorrencia_dia,idade_aeronave,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_hora,timestamp,rain,windspeed_100m
51653,1990.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/06/2014,24.0,-53.60472222,-28.66444444,19:00:00,2014-06-19 19:00:00,0.0,13.6
51653,1990.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/06/2014,24.0,-53.60472222,-28.66444444,19:00:00,2014-06-19 19:00:00,0.0,13.6
51653,1990.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/06/2014,24.0,-53.60472222,-28.66444444,19:00:00,2014-06-19 19:00:00,0.0,13.6
51653,1983.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/06/2014,31.0,-53.60472222,-28.66444444,19:00:00,2014-06-19 19:00:00,0.0,13.6
51653,1983.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/06/2014,31.0,-53.60472222,-28.66444444,19:00:00,2014-06-19 19:00:00,0.0,13.6
51653,1983.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/06/2014,31.0,-53.60472222,-28.66444444,19:00:00,2014-06-19 19:00:00,0.0,13.6
51653,1983.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/06/2014,31.0,-53.60472222,-28.66444444,19:00:00,2014-06-19 19:00:00,0.0,13.6
51654,1976.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,30/06/2014,38.0,-52.81555556,-28.32138889,21:12:00,2014-06-30 21:00:00,0.0,25.3
51654,1976.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,30/06/2014,38.0,-52.81555556,-28.32138889,21:12:00,2014-06-30 21:00:00,0.0,25.3
51654,1976.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,30/06/2014,38.0,-52.81555556,-28.32138889,21:12:00,2014-06-30 21:00:00,0.0,25.3
51655,1998.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,05/07/2014,16.0,-57.51,-3.0855555556,12:10:00,2014-05-07 12:00:00,0.0,12.1
51655,1998.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/07/2014,16.0,-57.51,-3.0855555556,12:10:00,2014-05-07 12:00:00,0.0,12.1
51655,1998.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,05/07/2014,16.0,-57.51,-3.0855555556,12:10:00,2014-05-07 12:00:00,0.0,12.1
51655,1998.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/07/2014,16.0,-57.51,-3.0855555556,12:10:00,2014-05-07 12:00:00,0.0,12.1
51656,1984.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/07/2014,30.0,-50.7233333333,-21.4433333333,14:00:00,2014-05-07 14:00:00,0.0,8.2
51656,1984.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/07/2014,30.0,-50.7233333333,-21.4433333333,14:00:00,2014-05-07 14:00:00,0.0,8.2
51656,1984.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/07/2014,30.0,-50.7233333333,-21.4433333333,14:00:00,2014-05-07 14:00:00,0.0,8.2
51671,1987.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/07/2014,27.0,-51.49194444,-29.71777778,15:00:00,2014-10-07 15:00:00,0.0,8.1
51671,1987.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/07/2014,27.0,-51.49194444,-29.71777778,15:00:00,2014-10-07 15:00:00,0.0,8.1
51671,1987.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/07/2014,27.0,-51.49194444,-29.71777778,15:00:00,2014-10-07 15:00:00,0.0,8.1
51671,1987.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/07/2014,27.0,-51.49194444,-29.71777778,15:00:00,2014-10-07 15:00:00,0.0,8.1
51671,1987.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/07/2014,27.0,-51.49194444,-29.71777778,15:00:00,2014-10-07 15:00:00,0.0,8.1
51674,2010.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,30/06/2014,4.0,-43.950556,-19.851944,15:36:00,2014-06-30 15:00:00,0.0,9.5
51674,2010.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,30/06/2014,4.0,-43.950556,-19.851944,15:36:00,2014-06-30 15:00:00,0.0,9.5
51674,2010.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,30/06/2014,4.0,-43.950556,-19.851944,15:36:00,2014-06-30 15:00:00,0.0,9.5
51674,2010.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,30/06/2014,4.0,-43.950556,-19.851944,15:36:00,2014-06-30 15:00:00,0.0,9.5
51674,2010.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,30/06/2014,4.0,-43.950556,-19.851944,15:36:00,2014-06-30 15:00:00,0.0,9.5
51751,2010.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,25/07/2014,4.0,-55.146111,-8.039167,11:53:00,2014-07-25 11:00:00,0.0,11.5
51751,2010.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,25/07/2014,4.0,-55.146111,-8.039167,11:53:00,2014-07-25 11:00:00,0.0,11.5
51751,2010.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,25/07/2014,4.0,-55.146111,-8.039167,11:53:00,2014-07-25 11:00:00,0.0,11.5
51751,2010.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,25/07/2014,4.0,-55.146111,-8.039167,11:53:00,2014-07-25 11:00:00,0.0,11.5
51752,1991.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/07/2014,23.0,-48.4813888889,-20.8972222222,18:10:00,2014-07-19 18:00:00,0.0,6.0
51752,1991.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/07/2014,23.0,-48.4813888889,-20.8972222222,18:10:00,2014-07-19 18:00:00,0.0,6.0
51752,1991.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/07/2014,23.0,-48.4813888889,-20.8972222222,18:10:00,2014-07-19 18:00:00,0.0,6.0
51753,1963.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,06/07/2014,51.0,-57.1830555556,-15.0586111111,19:05:00,2014-06-07 19:00:00,0.0,16.2
51753,1963.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,06/07/2014,51.0,-57.1830555556,-15.0586111111,19:05:00,2014-06-07 19:00:00,0.0,16.2
51755,1977.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,12/07/2014,37.0,-53.11805556,-23.22944444,13:30:00,2014-12-07 13:00:00,0.0,28.3
51755,1977.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,12/07/2014,37.0,-53.11805556,-23.22944444,13:30:00,2014-12-07 13:00:00,0.0,28.3
51755,1977.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,12/07/2014,37.0,-53.11805556,-23.22944444,13:30:00,2014-12-07 13:00:00,0.0,28.3
51991,1980.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,28/07/2014,34.0,-54.50833333333,-25.52277777777,17:39:00,2014-07-28 17:00:00,0.0,20.1
51991,1980.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,28/07/2014,34.0,-54.50833333333,-25.52277777777,17:39:00,2014-07-28 17:00:00,0.0,20.1
51991,1980.0,SUBSTANCIAL,0.0,FATOR MATERIAL,ACIDENTE,28/07/2014,34.0,-54.50833333333,-25.52277777777,17:39:00,2014-07-28 17:00:00,0.0,20.1
52231,1984.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,13/09/2014,30.0,-49.2266666667,-16.6297222222,21:14:00,2014-09-13 21:00:00,0.0,6.2
52263,1975.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,05/08/2014,39.0,-49.4047222222,-20.8161111111,18:30:00,2014-05-08 18:00:00,0.0,11.7
52264,1989.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,11/08/2014,25.0,-47.108056,-22.859167,20:52:00,2014-11-08 20:00:00,0.4,14.2
52264,1989.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,11/08/2014,25.0,-47.108056,-22.859167,20:52:00,2014-11-08 20:00:00,0.4,14.2
52264,1989.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,11/08/2014,25.0,-47.108056,-22.859167,20:52:00,2014-11-08 20:00:00,0.4,14.2
52265,2010.0,DESTRUÍDA,7.0,FATOR OPERACIONAL,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR OPERACIONAL,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR OPERACIONAL,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR OPERACIONAL,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR OPERACIONAL,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52265,2010.0,DESTRUÍDA,7.0,FATOR HUMANO,ACIDENTE,13/08/2014,4.0,-46.3269444444,-23.9597222222,13:03:00,2014-08-13 13:00:00,2.1,27.9
52271,2004.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,23/08/2014,10.0,-49.4327777778,-16.5005555556,13:30:00,2014-08-23 13:00:00,0.0,20.3
52271,2004.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,23/08/2014,10.0,-49.4327777778,-16.5005555556,13:30:00,2014-08-23 13:00:00,0.0,20.3
52271,2004.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,23/08/2014,10.0,-49.4327777778,-16.5005555556,13:30:00,2014-08-23 13:00:00,0.0,20.3
52273,1970.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,23/08/2014,44.0,-38.5322222222,-3.7758333333,17:34:00,2014-08-23 17:00:00,0.0,32.3
52273,1970.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,23/08/2014,44.0,-38.5322222222,-3.7758333333,17:34:00,2014-08-23 17:00:00,0.0,32.3
52274,1972.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,27/08/2014,42.0,-49.5252777778,-22.0141666667,09:50:00,2014-08-27 09:00:00,0.0,19.7
52274,1972.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,27/08/2014,42.0,-49.5252777778,-22.0141666667,09:50:00,2014-08-27 09:00:00,0.0,19.7
52274,1972.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,27/08/2014,42.0,-49.5252777778,-22.0141666667,09:50:00,2014-08-27 09:00:00,0.0,19.7
52275,1986.0,LEVE,0.0,FATOR OPERACIONAL,ACIDENTE,28/08/2014,28.0,-63.0083333333,-2.3755555556,14:40:00,2014-08-28 14:00:00,0.2,0.4
52275,1986.0,LEVE,0.0,FATOR OPERACIONAL,ACIDENTE,28/08/2014,28.0,-63.0083333333,-2.3755555556,14:40:00,2014-08-28 14:00:00,0.2,0.4
52275,1986.0,LEVE,0.0,FATOR OPERACIONAL,ACIDENTE,28/08/2014,28.0,-63.0083333333,-2.3755555556,14:40:00,2014-08-28 14:00:00,0.2,0.4
52277,1970.0,DESTRUÍDA,3.0,FATOR HUMANO,ACIDENTE,30/08/2014,44.0,-49.18305556,-25.53166667,16:24:00,2014-08-30 16:00:00,0.0,4.7
52277,1970.0,DESTRUÍDA,3.0,FATOR HUMANO,ACIDENTE,30/08/2014,44.0,-49.18305556,-25.53166667,16:24:00,2014-08-30 16:00:00,0.0,4.7
52277,1970.0,DESTRUÍDA,3.0,FATOR OPERACIONAL,ACIDENTE,30/08/2014,44.0,-49.18305556,-25.53166667,16:24:00,2014-08-30 16:00:00,0.0,4.7
52277,1970.0,DESTRUÍDA,3.0,FATOR HUMANO,ACIDENTE,30/08/2014,44.0,-49.18305556,-25.53166667,16:24:00,2014-08-30 16:00:00,0.0,4.7
52279,1997.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,07/09/2014,17.0,-57.5005555556,-14.6519444444,16:00:00,2014-07-09 16:00:00,0.0,8.7
52279,1997.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,07/09/2014,17.0,-57.5005555556,-14.6519444444,16:00:00,2014-07-09 16:00:00,0.0,8.7
52279,1997.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,07/09/2014,17.0,-57.5005555556,-14.6519444444,16:00:00,2014-07-09 16:00:00,0.0,8.7
52279,1997.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,07/09/2014,17.0,-57.5005555556,-14.6519444444,16:00:00,2014-07-09 16:00:00,0.0,8.7
52279,1997.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,07/09/2014,17.0,-57.5005555556,-14.6519444444,16:00:00,2014-07-09 16:00:00,0.0,8.7
52279,1997.0,DESTRUÍDA,2.0,FATOR HUMANO,ACIDENTE,07/09/2014,17.0,-57.5005555556,-14.6519444444,16:00:00,2014-07-09 16:00:00,0.0,8.7
52279,1997.0,DESTRUÍDA,2.0,FATOR HUMANO,ACIDENTE,07/09/2014,17.0,-57.5005555556,-14.6519444444,16:00:00,2014-07-09 16:00:00,0.0,8.7
52286,1991.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/08/2014,23.0,-49.23,-25.40777778,11:15:00,2014-11-08 11:00:00,0.6,1.9
52286,1991.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/08/2014,23.0,-49.23,-25.40777778,11:15:00,2014-11-08 11:00:00,0.6,1.9
52286,1991.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/08/2014,23.0,-49.23,-25.40777778,11:15:00,2014-11-08 11:00:00,0.6,1.9
52287,1977.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,16/08/2014,37.0,-65.2536111111,-4.7466666667,11:57:00,2014-08-16 11:00:00,0.0,11.6
52289,1982.0,SUBSTANCIAL,0.0,FATOR HUMANO,INCIDENTE GRAVE,17/08/2014,32.0,-47.7272222222,-15.9372222222,15:05:00,2014-08-17 15:00:00,0.0,24.1
52289,1982.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,17/08/2014,32.0,-47.7272222222,-15.9372222222,15:05:00,2014-08-17 15:00:00,0.0,24.1
52289,1982.0,SUBSTANCIAL,0.0,FATOR HUMANO,INCIDENTE GRAVE,17/08/2014,32.0,-47.7272222222,-15.9372222222,15:05:00,2014-08-17 15:00:00,0.0,24.1
52289,1982.0,SUBSTANCIAL,0.0,FATOR HUMANO,INCIDENTE GRAVE,17/08/2014,32.0,-47.7272222222,-15.9372222222,15:05:00,2014-08-17 15:00:00,0.0,24.1
52289,1982.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,17/08/2014,32.0,-47.7272222222,-15.9372222222,15:05:00,2014-08-17 15:00:00,0.0,24.1
52291,1982.0,NENHUM,0.0,OUTRO,INCIDENTE GRAVE,19/08/2014,32.0,-48.4788888889,-1.3847222222,08:45:00,2014-08-19 08:00:00,0.0,9.8
52291,1982.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,19/08/2014,32.0,-48.4788888889,-1.3847222222,08:45:00,2014-08-19 08:00:00,0.0,9.8
52291,1982.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,19/08/2014,32.0,-48.4788888889,-1.3847222222,08:45:00,2014-08-19 08:00:00,0.0,9.8
52292,1990.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,20/08/2014,24.0,-47.5641666667,-22.4311111111,16:50:00,2014-08-20 16:00:00,0.0,6.1
52292,1990.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,20/08/2014,24.0,-47.5641666667,-22.4311111111,16:50:00,2014-08-20 16:00:00,0.0,6.1
52293,1976.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,20/08/2014,38.0,-60.1761111111,4.635,18:57:00,2014-08-20 18:00:00,0.0,10.6
52293,1976.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,20/08/2014,38.0,-60.1761111111,4.635,18:57:00,2014-08-20 18:00:00,0.0,10.6
52293,1976.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,20/08/2014,38.0,-60.1761111111,4.635,18:57:00,2014-08-20 18:00:00,0.0,10.6
52295,2006.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,01/09/2014,8.0,-60.0505555556,-3.0411111111,12:57:00,2014-01-09 12:00:00,0.2,6.5
52295,2006.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,01/09/2014,8.0,-60.0505555556,-3.0411111111,12:57:00,2014-01-09 12:00:00,0.2,6.5
52340,2012.0,SUBSTANCIAL,2.0,FATOR OPERACIONAL,ACIDENTE,20/09/2014,2.0,-45.8263888889,-21.4041666667,15:00:00,2014-09-20 15:00:00,0.0,16.8
52340,2012.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,20/09/2014,2.0,-45.8263888889,-21.4041666667,15:00:00,2014-09-20 15:00:00,0.0,16.8
52340,2012.0,SUBSTANCIAL,2.0,FATOR OPERACIONAL,ACIDENTE,20/09/2014,2.0,-45.8263888889,-21.4041666667,15:00:00,2014-09-20 15:00:00,0.0,16.8
52340,2012.0,SUBSTANCIAL,2.0,FATOR OPERACIONAL,ACIDENTE,20/09/2014,2.0,-45.8263888889,-21.4041666667,15:00:00,2014-09-20 15:00:00,0.0,16.8
52340,2012.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,20/09/2014,2.0,-45.8263888889,-21.4041666667,15:00:00,2014-09-20 15:00:00,0.0,16.8
52340,2012.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,20/09/2014,2.0,-45.8263888889,-21.4041666667,15:00:00,2014-09-20 15:00:00,0.0,16.8
52471,1991.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,15/02/2012,21.0,-38.9091666667,-13.3877777778,13:20:00,2012-02-15 13:00:00,0.3,17.7
52471,1991.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,15/02/2012,21.0,-38.9091666667,-13.3877777778,13:20:00,2012-02-15 13:00:00,0.3,17.7
52471,1991.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,15/02/2012,21.0,-38.9091666667,-13.3877777778,13:20:00,2012-02-15 13:00:00,0.3,17.7
52471,1991.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,15/02/2012,21.0,-38.9091666667,-13.3877777778,13:20:00,2012-02-15 13:00:00,0.3,17.7
52471,1991.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,15/02/2012,21.0,-38.9091666667,-13.3877777778,13:20:00,2012-02-15 13:00:00,0.3,17.7
52471,1991.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,15/02/2012,21.0,-38.9091666667,-13.3877777778,13:20:00,2012-02-15 13:00:00,0.3,17.7
52538,2007.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,01/10/2014,7.0,-42.7288888889,-12.7905555556,14:30:00,2014-01-10 14:00:00,0.0,12.2
52538,2007.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,01/10/2014,7.0,-42.7288888889,-12.7905555556,14:30:00,2014-01-10 14:00:00,0.0,12.2
52538,2007.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,01/10/2014,7.0,-42.7288888889,-12.7905555556,14:30:00,2014-01-10 14:00:00,0.0,12.2
52538,2007.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,01/10/2014,7.0,-42.7288888889,-12.7905555556,14:30:00,2014-01-10 14:00:00,0.0,12.2
52551,2006.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,16/09/2014,8.0,-48.4588888889,-1.415,12:00:00,2014-09-16 12:00:00,0.0,16.2
52551,2006.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,16/09/2014,8.0,-48.4588888889,-1.415,12:00:00,2014-09-16 12:00:00,0.0,16.2
52552,2012.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,22/09/2014,2.0,-39.0838888889,-16.4380555556,16:19:00,2014-09-22 16:00:00,0.1,37.2
52552,2012.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,22/09/2014,2.0,-39.0838888889,-16.4380555556,16:19:00,2014-09-22 16:00:00,0.1,37.2
52552,2012.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,22/09/2014,2.0,-39.0838888889,-16.4380555556,16:19:00,2014-09-22 16:00:00,0.1,37.2
52552,2012.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,22/09/2014,2.0,-39.0838888889,-16.4380555556,16:19:00,2014-09-22 16:00:00,0.1,37.2
52552,2012.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,22/09/2014,2.0,-39.0838888889,-16.4380555556,16:19:00,2014-09-22 16:00:00,0.1,37.2
52553,1974.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,23/09/2014,40.0,-51.9536111111,-2.5727777778,20:30:00,2014-09-23 20:00:00,0.2,11.2
52596,2002.0,NENHUM,0.0,FATOR OPERACIONAL,ACIDENTE,25/09/2014,12.0,-43.9719444444,-19.6244444444,23:58:00,2014-09-25 23:00:00,0.0,23.4
52596,2002.0,NENHUM,0.0,FATOR HUMANO,ACIDENTE,25/09/2014,12.0,-43.9719444444,-19.6244444444,23:58:00,2014-09-25 23:00:00,0.0,23.4
52596,2002.0,NENHUM,0.0,FATOR OPERACIONAL,ACIDENTE,25/09/2014,12.0,-43.9719444444,-19.6244444444,23:58:00,2014-09-25 23:00:00,0.0,23.4
52633,1989.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,08/10/2014,25.0,-52.33833333,-28.46277778,12:00:00,2014-08-10 12:00:00,0.0,21.4
52634,1990.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,09/10/2014,24.0,-50.7466666667,-22.5266666667,11:40:00,2014-09-10 11:00:00,0.0,30.9
52635,1977.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,10/10/2014,37.0,-44.3525,-19.8558333333,18:00:00,2014-10-10 18:00:00,0.0,13.1
52635,1977.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/10/2014,37.0,-44.3525,-19.8558333333,18:00:00,2014-10-10 18:00:00,0.0,13.1
52635,1977.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,10/10/2014,37.0,-44.3525,-19.8558333333,18:00:00,2014-10-10 18:00:00,0.0,13.1
52636,1987.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,11/10/2014,27.0,-47.88000000,-23.33194444,16:18:00,2014-11-10 16:00:00,0.0,12.8
52636,1987.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,11/10/2014,27.0,-47.88000000,-23.33194444,16:18:00,2014-11-10 16:00:00,0.0,12.8
52636,1987.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,11/10/2014,27.0,-47.88000000,-23.33194444,16:18:00,2014-11-10 16:00:00,0.0,12.8
52636,1987.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,11/10/2014,27.0,-47.88000000,-23.33194444,16:18:00,2014-11-10 16:00:00,0.0,12.8
52638,2008.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,17/10/2014,6.0,-44.3333333333,-20.0080555556,20:30:00,2014-10-17 20:00:00,0.0,5.8
52638,2008.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,17/10/2014,6.0,-44.3333333333,-20.0080555556,20:30:00,2014-10-17 20:00:00,0.0,5.8
52638,2008.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,17/10/2014,6.0,-44.3333333333,-20.0080555556,20:30:00,2014-10-17 20:00:00,0.0,5.8
52638,2008.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,17/10/2014,6.0,-44.3333333333,-20.0080555556,20:30:00,2014-10-17 20:00:00,0.0,5.8
